 op name, start time, total time(us), device type
 transdata_for_nd_27(TransData), 12:05:05.376426, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.376426, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.376426, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.376427, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.376427, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.376427, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.376427, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.376428, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.376428, 24, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.376429, 3, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.376429, 7, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.376430, 7, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.376430, 8, npu_aicore
 hidden_block1(Reshape), 12:05:05.376430, 7, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.376431, 9, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.376431, 427, npu_aicore
 logits(Reshape), 12:05:05.376432, 77, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.386745, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.386747, 5, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.386747, 3, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.386748, 6, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386748, 6, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.386749, 6, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386750, 3, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386750, 22, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.386751, 8, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.386751, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.386751, 3, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.386751, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.386752, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.386752, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386752, 20, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.386753, 4, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.386753, 4, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386753, 21, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.386754, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386755, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386755, 21, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.386756, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.386756, 5, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386756, 6, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.386757, 7, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386757, 3, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386757, 21, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.386757, 5, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.386758, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.386758, 3, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.386758, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.386758, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.386759, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.386760, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.386760, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.386760, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.386761, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386761, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386762, 21, npu_aicore
 hidden_block0(Add), 12:05:05.386763, 2, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.386763, 3, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.386763, 3, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.386764, 6, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386765, 6, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.386766, 5, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386766, 3, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386767, 21, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.386768, 8, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.386768, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.386769, 3, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.386769, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.386770, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.386770, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386770, 21, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.386771, 4, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.386771, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386771, 21, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.386772, 4, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386772, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386772, 21, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.386773, 3, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.386773, 6, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386774, 6, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.386774, 7, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386775, 2, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386775, 22, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.386775, 6, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.386776, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.386776, 3, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.386777, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.386777, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.386778, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.386778, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.386779, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.386779, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.386779, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386780, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386780, 21, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.386780, 2, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.386781, 5, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.386781, 6, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.386781, 7, npu_aicore
 hidden_block1(Reshape), 12:05:05.386782, 6, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.386782, 7, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.386783, 424, npu_aicore
 logits(Reshape), 12:05:05.386783, 74, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.386784, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.386785, 5, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.386785, 3, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.386786, 5, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386787, 6, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.386787, 6, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386787, 3, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386788, 21, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.386788, 8, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.386789, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.386789, 3, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.386790, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.386791, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.386792, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386792, 20, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.386792, 4, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.386793, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386794, 21, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.386794, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386795, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386795, 21, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.386796, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.386796, 5, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386797, 6, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.386797, 7, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386797, 4, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386797, 21, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.386798, 5, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.386798, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.386798, 3, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.386799, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.386799, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.386800, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.386800, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.386800, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.386800, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.386801, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386802, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386803, 21, npu_aicore
 hidden_block0(Add), 12:05:05.386803, 2, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.386804, 3, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.386804, 3, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.386805, 6, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386805, 6, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.386805, 5, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386806, 3, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386806, 21, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.386807, 7, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.386808, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.386808, 3, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.386809, 4, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.386809, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.386810, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386810, 21, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.386811, 4, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.386811, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386812, 21, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.386812, 4, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386812, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386813, 21, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.386814, 3, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.386815, 6, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386815, 6, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.386815, 7, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386816, 3, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386817, 22, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.386817, 6, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.386818, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.386818, 3, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.386818, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.386819, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.386819, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.386819, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.386820, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.386820, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.386821, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386821, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386822, 21, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.386822, 3, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.386822, 5, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.386823, 6, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.386823, 6, npu_aicore
 hidden_block1(Reshape), 12:05:05.386824, 6, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.386824, 7, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.386825, 425, npu_aicore
 logits(Reshape), 12:05:05.386825, 78, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.386825, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.386825, 5, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.386825, 3, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.386826, 6, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386826, 6, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.386826, 5, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386827, 3, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386827, 22, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.386827, 8, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.386828, 3, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.386828, 3, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.386828, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.386829, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.386829, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386829, 21, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.386829, 4, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.386830, 4, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386830, 20, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.386830, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386831, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386831, 21, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.386831, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.386832, 5, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386832, 6, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.386832, 7, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386833, 3, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386833, 20, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.386834, 5, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.386834, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.386834, 3, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.386834, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.386835, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.386835, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.386835, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.386836, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.386836, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.386836, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386837, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386837, 21, npu_aicore
 hidden_block0(Add), 12:05:05.386838, 2, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.386838, 3, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.386838, 3, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.386839, 5, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386839, 6, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.386840, 5, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386840, 2, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386840, 20, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.386840, 7, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.386841, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.386841, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.386841, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.386842, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.386842, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386842, 20, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.386843, 3, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.386843, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.386843, 21, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.386844, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.386844, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386844, 20, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.386845, 2, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.386845, 5, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.386845, 5, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.386845, 5, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.386846, 2, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386846, 21, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.386846, 5, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.386846, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.386847, 3, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.386847, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.386847, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.386848, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.386848, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.386848, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.386849, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.386849, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.386850, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386850, 20, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.386850, 2, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.386851, 5, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.386851, 5, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.386851, 5, npu_aicore
 hidden_block1(Reshape), 12:05:05.386852, 3, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.386852, 6, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.386852, 424, npu_aicore
 logits(Reshape), 12:05:05.386852, 75, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.386853, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.386853, 5, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.386854, 3, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.386854, 6, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.386854, 5, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.386855, 6, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.386855, 3, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.386855, 24, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.386855, 9, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.386856, 3, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.386856, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.386856, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.386857, 3, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.386857, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.386857, 23, npu_aicore
